regulon	gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
SCENIC_ovo_activating_regulon	ovo	-0.0774726385711526	4.2164542669666e-17	0.00600200972717644	FBgn0003028	FALSE	TRUE
SCENIC_vvl_activating_regulon	vvl	-0.0785611000965373	1.52555986035091e-17	0.00617184644837816	FBgn0086680	FALSE	TRUE
SCENIC_bbx_activating_regulon	bbx	-0.0796624694040886	5.37638430868383e-18	0.00634610903155735	FBgn0024251	FALSE	TRUE
SCENIC_dwg_activating_regulon	dwg	-0.0797585967848375	4.90526499774555e-18	0.00636143376108628	FBgn0000520	FALSE	TRUE
SCENIC_CG42741_activating_regulon	CG42741	-0.0825839194955193	3.15401288658307e-19	0.00682010375924241	FBgn0261705	FALSE	TRUE
SCENIC_twi_activating_regulon	twi	-0.083514475659991	1.25124658135172e-19	0.00697466764476323	FBgn0003900	FALSE	TRUE
SCENIC_CG17829_activating_regulon	CG17829	-0.0842149868735232	6.19643778982024e-20	0.00709216401410769	FBgn0025635	FALSE	TRUE
SCENIC_CG17359_activating_regulon	CG17359	-0.0842651172008545	5.89120669662929e-20	0.00710060997687374	FBgn0036396	FALSE	TRUE
SCENIC_CG32767_activating_regulon	CG32767	-0.0851181102214243	2.48276870428871e-20	0.00724509268766654	FBgn0052767	FALSE	TRUE
SCENIC_CG4707_activating_regulon	CG4707	-0.0852406537812447	2.19137181226677e-20	0.00726596905705403	FBgn0035036	FALSE	TRUE
SCENIC_Clk_activating_regulon	Clk	-0.085367303043498	1.9257412617332e-20	0.00728757642892043	FBgn0023076	FALSE	TRUE
SCENIC_hbn_activating_regulon	hbn	-0.0857223021145142	1.33923712521605e-20	0.00734831307981205	FBgn0008636	FALSE	TRUE
SCENIC_HHEX_activating_regulon	HHEX	-0.089554179834592	2.41431533827092e-22	0.00801995112584644	FBgn0038852	FALSE	TRUE
SCENIC_CG9890_activating_regulon	CG9890	-0.0896697397659138	2.13313736828736e-22	0.0080406622296867	FBgn0034814	FALSE	TRUE
SCENIC_Spps_activating_regulon	Spps	-0.0896938945503288	2.07859463400795e-22	0.0080449947196055	FBgn0039169	FALSE	TRUE
SCENIC_sv_activating_regulon	sv	-0.0897494314732433	1.95836884347301e-22	0.0080549604497704	FBgn0005561	FALSE	TRUE
SCENIC_exex_activating_regulon	exex	-0.0898383420826203	1.78006871572468e-22	0.00807092770815391	FBgn0041156	FALSE	TRUE
SCENIC_btd_activating_regulon	btd	-0.0919767584670409	1.74180060931954e-23	0.00845972409810439	FBgn0000233	FALSE	TRUE
SCENIC_oc_activating_regulon	oc	-0.0926669356136382	8.13101713437916e-24	0.00858716095602217	FBgn0004102	FALSE	TRUE
SCENIC_Antp_activating_regulon	Antp	-0.0957444668736716	2.53968887145985e-25	0.00916700293692359	FBgn0260642	FALSE	TRUE
SCENIC_Oaz_activating_regulon	Oaz	-0.0974825293241862	3.41094832882705e-26	0.00950284352344083	FBgn0284250	FALSE	TRUE
SCENIC_CG34367_activating_regulon	CG34367	-0.0983383507601531	1.25249360268198e-26	0.00967043123022691	FBgn0085396	FALSE	TRUE
SCENIC_CG11456_activating_regulon	CG11456	-0.0984506936460563	1.09743122392972e-26	0.00969253907938963	FBgn0037031	FALSE	TRUE
SCENIC_CG4374_activating_regulon	CG4374	-0.0986049867716124	9.15037300236156e-27	0.00972294341622985	FBgn0039078	FALSE	TRUE
SCENIC_bs_activating_regulon	bs	-0.099121259755043	4.97055502476653e-27	0.00982502413542671	FBgn0004101	FALSE	TRUE
SCENIC_CG6272_activating_regulon	CG6272	-0.0992522055531395	4.25561001043724e-27	0.00985100030716266		FALSE	TRUE
SCENIC_Vsx2_activating_regulon	Vsx2	-0.100273757416156	1.25819632052796e-27	0.0100548264263542	FBgn0263512	FALSE	TRUE
SCENIC_CG18262_activating_regulon	CG18262	-0.1017853865826	2.02613022931404e-28	0.0103602649217693	FBgn0030012	FALSE	TRUE
SCENIC_Dlip2_activating_regulon	Dlip2	-0.101890888679536	1.78184621929203e-28	0.0103817531959057	FBgn0040466	FALSE	TRUE
SCENIC_elB_activating_regulon	elB	-0.101906179479816	1.74895452877073e-28	0.0103848694161725	FBgn0004858	FALSE	TRUE
SCENIC_E(spl)m8-HLH_activating_regulon	E(spl)m8-HLH	-0.103223468362777	3.47617954488883e-29	0.0106550844208413	FBgn0000591	FALSE	TRUE
SCENIC_CG10631_activating_regulon	CG10631	-0.103310299167514	3.12271133520426e-29	0.0106730179140813	FBgn0032817	FALSE	TRUE
SCENIC_E2f1_activating_regulon	E2f1	-0.103496124183272	2.48161880593499e-29	0.0107114477209593	FBgn0011766	FALSE	TRUE
SCENIC_unc-4_activating_regulon	unc-4	-0.105262358553122	2.73634130545148e-30	0.0110801641281659	FBgn0024184	FALSE	TRUE
SCENIC_al_activating_regulon	al	-0.105437087435268	2.19560283216483e-30	0.0111169794068323	FBgn0000061	FALSE	TRUE
SCENIC_Plzf_activating_regulon	Plzf	-0.106226099679241	8.08712124314591e-31	0.011283984253064	FBgn0032401	FALSE	TRUE
SCENIC_nub_activating_regulon	nub	-0.10655025975836	5.35355076402944e-31	0.0113529578545741	FBgn0085424	FALSE	TRUE
SCENIC_Poxn_activating_regulon	Poxn	-0.106918506725813	3.34546650508803e-31	0.0114315670804778	FBgn0003130	FALSE	TRUE
SCENIC_Lmx1a_activating_regulon	Lmx1a	-0.108995057005927	2.28952227285869e-32	0.0118799224517252	FBgn0052105	FALSE	TRUE
SCENIC_tef_activating_regulon	tef	-0.109557601945958	1.09730026352759e-32	0.012002868144149	FBgn0086350	FALSE	TRUE
SCENIC_CG12942_activating_regulon	CG12942	-0.111401973719804	9.58099612275455e-34	0.012410399748668	FBgn0033569	FALSE	TRUE
SCENIC_Vsx1_activating_regulon	Vsx1	-0.113192144676538	8.63985492924408e-35	0.0128124616164744	FBgn0263511	FALSE	TRUE
SCENIC_ftz_activating_regulon	ftz	-0.113992876926183	2.90847972953231e-35	0.012994375989908	FBgn0001077	FALSE	TRUE
SCENIC_opa_activating_regulon	opa	-0.114952924075832	7.80359034183744e-36	0.013214174753584	FBgn0003002	FALSE	TRUE
SCENIC_CG17802_activating_regulon	CG17802	-0.120016155084395	6.28653496124416e-39	0.0144038774812416	FBgn0038549	FALSE	TRUE
SCENIC_topi_activating_regulon	topi	-0.120184332141563	4.93537999972676e-39	0.0144442736923135	FBgn0037751	FALSE	TRUE
SCENIC_CG13287_activating_regulon	CG13287	-0.120215421943278	4.71929091455389e-39	0.0144517476730003	FBgn0035643	FALSE	TRUE
SCENIC_lola_activating_regulon	lola	-0.122044886766909	3.3166131608703e-40	0.0148949543859477	FBgn0283521	FALSE	TRUE
SCENIC_CG12299_activating_regulon	CG12299	-0.122566362202658	1.54432513324687e-40	0.0150225131435931	FBgn0032295	FALSE	TRUE
SCENIC_CG31612_activating_regulon	CG31612	-0.124102577230837	1.59382217272779e-41	0.0154014496753359	FBgn0051612	FALSE	TRUE
SCENIC_CG8089_activating_regulon	CG8089	-0.124245574969671	1.28822914346318e-41	0.0154369628995441	FBgn0033993	FALSE	TRUE
SCENIC_CG11696_activating_regulon	CG11696	-0.125351064840137	2.46397317967341e-42	0.0157128894565564	FBgn0030314	FALSE	TRUE
SCENIC_Awh_activating_regulon	Awh	-0.125473458094451	2.04976563703934e-42	0.0157435886861798	FBgn0013751	FALSE	TRUE
SCENIC_Deaf1_activating_regulon	Deaf1	-0.12877683569541	1.33116569316187e-44	0.0165834734117227	FBgn0013799	FALSE	TRUE
SCENIC_CG11085_activating_regulon	CG11085	-0.128814092711817	1.25669289867461e-44	0.0165930704811687	FBgn0030408	FALSE	TRUE
SCENIC_z_activating_regulon	z	-0.129203475524664	6.87818132101973e-45	0.0166935380876523	FBgn0004050	FALSE	TRUE
SCENIC_CG1663_activating_regulon	CG1663	-0.130220091789899	1.41337547238772e-45	0.0169572723057697	FBgn0033449	FALSE	TRUE
SCENIC_CG12769_activating_regulon	CG12769	-0.130480840978247	9.39952965169718e-46	0.0170252498623907	FBgn0033252	FALSE	TRUE
SCENIC_cas_activating_regulon	cas	-0.133556208318549	7.18281772998586e-48	0.0178372607804276	FBgn0004878	FALSE	TRUE
SCENIC_dve_activating_regulon	dve	-0.133895436959622	4.16581721705772e-48	0.0179279880386081	FBgn0020307	FALSE	TRUE
SCENIC_rib_activating_regulon	rib	-0.133896390361754	4.15943548509439e-48	0.0179282433519072	FBgn0003254	FALSE	TRUE
SCENIC_dmrt99B_activating_regulon	dmrt99B	-0.134207923647583	2.51890142386758e-48	0.0180117667697955	FBgn0039683	FALSE	TRUE
SCENIC_CG2712_activating_regulon	CG2712	-0.134934341760157	7.78540133763782e-49	0.0182072765862467	FBgn0024975	FALSE	TRUE
SCENIC_tio_activating_regulon	tio	-0.135154897557735	5.44371729528184e-49	0.0182668463338418	FBgn0028979	FALSE	TRUE
SCENIC_Sox15_activating_regulon	Sox15	-0.136124925748142	1.1204583589248e-49	0.0185299954099371	FBgn0005613	FALSE	TRUE
SCENIC_CG6813_activating_regulon	CG6813	-0.136958221355682	2.8551557666189e-50	0.0187575543969119	FBgn0037923	FALSE	TRUE
SCENIC_CG10654_activating_regulon	CG10654	-0.137015234666543	2.59937286675677e-50	0.0187731745307279	FBgn0036294	FALSE	TRUE
SCENIC_fkh_activating_regulon	fkh	-0.137122189518346	2.17949023698753e-50	0.0188024948583051	FBgn0000659	FALSE	TRUE
SCENIC_Camta_activating_regulon	Camta	-0.137805365545483	7.04972519248628e-51	0.0189903187731242	FBgn0287478	FALSE	TRUE
SCENIC_ara_activating_regulon	ara	-0.137886089370141	6.16718028903533e-51	0.0190125736417905	FBgn0015904	FALSE	TRUE
SCENIC_CG7368_activating_regulon	CG7368	-0.13833353993662	2.9341628785218e-51	0.0191361682713963	FBgn0036179	FALSE	TRUE
SCENIC_CG4496_activating_regulon	CG4496	-0.138847517902229	1.24620054566656e-51	0.0192786332276097	FBgn0031894	FALSE	TRUE
SCENIC_Ets21C_activating_regulon	Ets21C	-0.139838436455642	2.36908895899995e-52	0.0195547883103587	FBgn0005660	FALSE	TRUE
SCENIC_cwo_activating_regulon	cwo	-0.140677917124271	5.74943633489185e-53	0.0197902763664233	FBgn0259938	FALSE	TRUE
SCENIC_row_activating_regulon	row	-0.141497784727327	1.43011208976178e-53	0.0200216230827408	FBgn0033998	FALSE	TRUE
SCENIC_CG9609_activating_regulon	CG9609	-0.142855729366353	1.40141294254941e-54	0.0204077594127926	FBgn0030787	FALSE	TRUE
SCENIC_CG17361_activating_regulon	CG17361	-0.143924730005659	2.21518694125689e-55	0.0207143279072019	FBgn0036395	FALSE	TRUE
SCENIC_CG32006_activating_regulon	CG32006	-0.144264320619735	1.22917471020602e-55	0.0208121942038738	FBgn0052006	FALSE	TRUE
SCENIC_Eip78C_activating_regulon	Eip78C	-0.144584938758413	7.03939788577837e-56	0.0209048045157739	FBgn0004865	FALSE	TRUE
SCENIC_C15_activating_regulon	C15	-0.14502297052669	3.28025099384944e-56	0.0210316619803851	FBgn0004863	FALSE	TRUE
SCENIC_CG14860_activating_regulon	CG14860	-0.145752592555131	9.14563322340484e-57	0.0212438182365419	FBgn0038273	FALSE	TRUE
SCENIC_sr_activating_regulon	sr	-0.14591256678735	6.90571262579568e-57	0.021290477146473	FBgn0003499	FALSE	TRUE
SCENIC_CG15011_activating_regulon	CG15011	-0.146200933749271	4.1584704656098e-57	0.0213747130291588	FBgn0035518	FALSE	TRUE
SCENIC_CG3995_activating_regulon	CG3995	-0.146386484890894	2.9988757074116e-57	0.0214290029587119	FBgn0038472	FALSE	TRUE
SCENIC_zfh1_activating_regulon	zfh1	-0.147461592145282	4.4736603165933e-58	0.0217449211580216	FBgn0004606	FALSE	TRUE
SCENIC_shn_activating_regulon	shn	-0.147704066277041	2.90695544180707e-58	0.0218164911947727	FBgn0003396	FALSE	TRUE
SCENIC_CG10669_activating_regulon	CG10669	-0.147782179310925	2.52962438092416e-58	0.0218395725218864	FBgn0039329	FALSE	TRUE
SCENIC_CG3281_activating_regulon	CG3281	-0.148771613177508	4.31862131540114e-59	0.0221329928874382	FBgn0260741	FALSE	TRUE
SCENIC_Met_activating_regulon	Met	-0.149142007264246	2.22118890888705e-59	0.0222433383308084	FBgn0002723	FALSE	TRUE
SCENIC_tj_activating_regulon	tj	-0.149166895098499	2.12400822323956e-59	0.0222507625933267	FBgn0000964	FALSE	TRUE
SCENIC_CG6765_activating_regulon	CG6765	-0.151128586569546	6.09706205256645e-61	0.0228398496785088	FBgn0035903	FALSE	TRUE
SCENIC_Abd-B_activating_regulon	Abd-B	-0.151450394718668	3.38966331371104e-61	0.0229372220604404	FBgn0000015	FALSE	TRUE
SCENIC_Dsp1_activating_regulon	Dsp1	-0.15225454448523	7.77275024747362e-62	0.0231814463164047	FBgn0278608	FALSE	TRUE
SCENIC_ase_activating_regulon	ase	-0.152785483532942	2.92657972655943e-62	0.0233434039783949	FBgn0000137	FALSE	TRUE
SCENIC_Dif_activating_regulon	Dif	-0.153036031863652	1.84349244851653e-62	0.0234200270485728	FBgn0011274	FALSE	TRUE
SCENIC_apt_activating_regulon	apt	-0.153804661342421	4.44366696593121e-63	0.0236558738506568	FBgn0015903	FALSE	TRUE
SCENIC_Hmg-2_activating_regulon	Hmg-2	-0.154490880645492	1.23984388934799e-63	0.0238674322026195	FBgn0026582	FALSE	TRUE
SCENIC_da_activating_regulon	da	-0.155045706530854	4.39805864461616e-64	0.0240391711136516	FBgn0267821	FALSE	TRUE
SCENIC_hth_activating_regulon	hth	-0.155268216264708	2.89918626012802e-64	0.0241082189820241	FBgn0001235	FALSE	TRUE
SCENIC_zld_activating_regulon	zld	-0.156262186275209	4.47194277425473e-65	0.0244178708595082	FBgn0259789	FALSE	TRUE
SCENIC_B-H1_activating_regulon	B-H1	-0.156399297269466	3.45217649134535e-65	0.0244607401863829	FBgn0011758	FALSE	TRUE
SCENIC_Hr38_activating_regulon	Hr38	-0.157769703710119	2.56438648535868e-66	0.0248912794087788	FBgn0014859	FALSE	TRUE
SCENIC_CG15696_activating_regulon	CG15696	-0.158431536895454	7.24436496436882e-67	0.0251005518830556	FBgn0038833	FALSE	TRUE
SCENIC_unpg_activating_regulon	unpg	-0.159176827623911	1.73346603587771e-67	0.0253372624524123	FBgn0015561	FALSE	TRUE
SCENIC_ftz-f1_activating_regulon	ftz-f1	-0.161808754936402	1.05005269018672e-69	0.0261820731740687	FBgn0001078	FALSE	TRUE
SCENIC_dmrt93B_activating_regulon	dmrt93B	-0.16241997636608	3.16765292663467e-70	0.0263802487227581	FBgn0038851	FALSE	TRUE
SCENIC_OdsH_activating_regulon	OdsH	-0.163427715763546	4.34636582759381e-71	0.0267086182796902	FBgn0026058	FALSE	TRUE
SCENIC_scro_activating_regulon	scro	-0.164170562054987	9.96959485861353e-72	0.0269519734454504	FBgn0287186	FALSE	TRUE
SCENIC_gt_activating_regulon	gt	-0.164381925426197	6.54904606895087e-72	0.0270214174068237	FBgn0001150	FALSE	TRUE
SCENIC_dati_activating_regulon	dati	-0.164524943984042	4.92663534193699e-72	0.027068457192952	FBgn0262636	FALSE	TRUE
SCENIC_ey_activating_regulon	ey	-0.164957607829709	2.07903360513732e-72	0.0272110123809001	FBgn0005558	FALSE	TRUE
SCENIC_pnt_activating_regulon	pnt	-0.165110917395307	1.53054760869279e-72	0.0272616150431198	FBgn0003118	FALSE	TRUE
SCENIC_H15_activating_regulon	H15	-0.165513429066668	6.8391415420156e-73	0.0273946952014071	FBgn0016660	FALSE	TRUE
SCENIC_ERR_activating_regulon	ERR	-0.165991368922585	2.62081071061302e-73	0.0275531345567938	FBgn0035849	FALSE	TRUE
SCENIC_pdm2_activating_regulon	pdm2	-0.166405906320868	1.13791151294963e-73	0.0276909256584696	FBgn0004394	FALSE	TRUE
SCENIC_gsb_activating_regulon	gsb	-0.166885828723253	4.31961564781963e-74	0.0278508798286469	FBgn0001148	FALSE	TRUE
SCENIC_B-H2_activating_regulon	B-H2	-0.16699860020843	3.43885162719492e-74	0.0278885324715749	FBgn0004854	FALSE	TRUE
SCENIC_cad_activating_regulon	cad	-0.167099805247595	2.80207080033721e-74	0.0279223449137842	FBgn0000251	FALSE	TRUE
SCENIC_fuss_activating_regulon	fuss	-0.167153606871648	2.51291413056795e-74	0.0279403282902013	FBgn0039932	FALSE	TRUE
SCENIC_CG17568_activating_regulon	CG17568	-0.167678912300771	8.65957786845849e-75	0.0281162176303698	FBgn0032763	FALSE	TRUE
SCENIC_fd102C_activating_regulon	fd102C	-0.167822018897765	6.47419794885678e-75	0.0281642300269219	FBgn0039937	FALSE	TRUE
SCENIC_CG13617_activating_regulon	CG13617	-0.168941528665185	6.59409399827373e-76	0.0285412401077297	FBgn0039201	FALSE	TRUE
SCENIC_Rx_activating_regulon	Rx	-0.169090146631238	4.86338099146188e-76	0.0285914776877737	FBgn0020617	FALSE	TRUE
SCENIC_Hr4_activating_regulon	Hr4	-0.170131374486481	5.71719939406803e-77	0.0289446845846592	FBgn0264562	FALSE	TRUE
SCENIC_ss_activating_regulon	ss	-0.170367276163288	3.51318844851701e-77	0.029025008787298	FBgn0003513	FALSE	TRUE
SCENIC_CG10543_activating_regulon	CG10543	-0.170735343152132	1.64103795987756e-77	0.0291505574012763	FBgn0034570	FALSE	TRUE
SCENIC_Hr3_activating_regulon	Hr3	-0.172200527163153	7.79273446999743e-79	0.0296530215552677	FBgn0000448	FALSE	TRUE
SCENIC_pnr_activating_regulon	pnr	-0.173537939330514	4.71247831814971e-80	0.0301154163870812	FBgn0003117	FALSE	TRUE
SCENIC_bsh_activating_regulon	bsh	-0.175429677369408	8.56604120120769e-82	0.0307755717019346	FBgn0000529	FALSE	TRUE
SCENIC_pho_activating_regulon	pho	-0.175556896875606	6.53156492194709e-82	0.0308202240405923	FBgn0002521	FALSE	TRUE
SCENIC_CG2889_activating_regulon	CG2889	-0.176201740723293	1.64708819314787e-82	0.0310470534339185	FBgn0030206	FALSE	TRUE
SCENIC_MESR4_activating_regulon	MESR4	-0.177569245376777	8.71421892361281e-84	0.0315308369036779	FBgn0034240	FALSE	TRUE
SCENIC_CG14965_activating_regulon	CG14965	-0.177952874870589	3.80411582551489e-84	0.0316672256747074	FBgn0035414	FALSE	TRUE
SCENIC_CG2129_activating_regulon	CG2129	-0.178863349831197	5.27984919545849e-85	0.031992097912837	FBgn0030008	FALSE	TRUE
SCENIC_trh_activating_regulon	trh	-0.178934363040721	4.52412565134284e-85	0.0320175062767884	FBgn0262139	FALSE	TRUE
SCENIC_aop_activating_regulon	aop	-0.179400024916178	1.64028486335768e-85	0.0321843689399255	FBgn0000097	FALSE	TRUE
SCENIC_SoxN_activating_regulon	SoxN	-0.180288169899562	2.35057697752375e-86	0.0325038242057334	FBgn0029123	FALSE	TRUE
SCENIC_ct_activating_regulon	ct	-0.180314149669455	2.2203778501638e-86	0.0325131925710187	FBgn0004198	FALSE	TRUE
SCENIC_Dlip3_activating_regulon	Dlip3	-0.181369801045777	2.17589880598552e-87	0.0328950047313847	FBgn0040465	FALSE	TRUE
SCENIC_sim_activating_regulon	sim	-0.182005060881257	5.34026792442967e-88	0.0331258421863899	FBgn0004666	FALSE	TRUE
SCENIC_CG8924_activating_regulon	CG8924	-0.182063845272624	4.68807383766358e-88	0.033147243755454	FBgn0030710	FALSE	TRUE
SCENIC_sage_activating_regulon	sage	-0.182613800981056	1.38301605312026e-88	0.0333478003087486	FBgn0037672	FALSE	TRUE
SCENIC_Meics_activating_regulon	Meics	-0.183161462917581	4.08489028203889e-89	0.0335481214981084	FBgn0025874	FALSE	TRUE
SCENIC_Eip75B_activating_regulon	Eip75B	-0.183934549006336	7.25522019550435e-90	0.0338319183181643	FBgn0000568	FALSE	TRUE
SCENIC_chn_activating_regulon	chn	-0.185001186542777	6.60093920652794e-91	0.0342254390222355	FBgn0015371	FALSE	TRUE
SCENIC_bun_activating_regulon	bun	-0.185533921123049	1.98267161869124e-91	0.034422835887294	FBgn0259176	FALSE	TRUE
SCENIC_jumu_activating_regulon	jumu	-0.185679655658974	1.42585936172979e-91	0.0344769345256353	FBgn0015396	FALSE	TRUE
SCENIC_CG16863_activating_regulon	CG16863	-0.185858569070576	9.50917167453808e-92	0.034543407696962	FBgn0028931	FALSE	TRUE
SCENIC_CG4424_activating_regulon	CG4424	-0.185877780138943	9.10417909339391e-92	0.0345505491493814	FBgn0038765	FALSE	TRUE
SCENIC_NfI_activating_regulon	NfI	-0.186210864115989	4.27745993063187e-92	0.0346744859148233	FBgn0042696	FALSE	TRUE
SCENIC_mamo_activating_regulon	mamo	-0.186496508386424	2.2354006181428e-92	0.0347809476403275	FBgn0267033	FALSE	TRUE
SCENIC_Ubx_activating_regulon	Ubx	-0.188382021891305	3.00221779516914e-94	0.0354877861718562	FBgn0003944	FALSE	TRUE
SCENIC_br_activating_regulon	br	-0.188648867881987	1.62515839625523e-94	0.0355883953531553	FBgn0283451	FALSE	TRUE
SCENIC_CG30020_activating_regulon	CG30020	-0.188885629925797	9.42023321530511e-95	0.0356777811924653	FBgn0050020	FALSE	TRUE
SCENIC_Gsc_activating_regulon	Gsc	-0.18927285132022	3.85512000422536e-95	0.0358242122468863	FBgn0010323	FALSE	TRUE
SCENIC_grn_activating_regulon	grn	-0.189308660473416	3.549045897612e-95	0.0358377689302392	FBgn0001138	FALSE	TRUE
SCENIC_CG13894_activating_regulon	CG13894	-0.18979470194411	1.1528191507968e-95	0.0360220288860536	FBgn0035157	FALSE	TRUE
SCENIC_Hr51_activating_regulon	Hr51	-0.1900196802334	6.84321946485104e-96	0.0361074788760034	FBgn0034012	FALSE	TRUE
SCENIC_CG1024_activating_regulon	CG1024	-0.19016179209341	4.92083658129797e-96	0.0361615071721772	FBgn0027514	FALSE	TRUE
SCENIC_Hr83_activating_regulon	Hr83	-0.191303819045457	3.44295778469536e-97	0.0365971511813768	FBgn0037436	FALSE	TRUE
SCENIC_MTA1-like_activating_regulon	MTA1-like	-0.191891567888321	8.7008753331984e-98	0.0368223738266381	FBgn0027951	FALSE	TRUE
SCENIC_dar1_activating_regulon	dar1	-0.192855924446894	9.01915642693868e-99	0.0371934075942662	FBgn0263239	FALSE	TRUE
SCENIC_pros_activating_regulon	pros	-0.193222919177194	3.79449592581555e-99	0.0373350964953563	FBgn0004595	FALSE	TRUE
SCENIC_HLH4C_activating_regulon	HLH4C	-0.193733050508466	1.13557138052077e-99	0.0375324948593158	FBgn0011277	FALSE	TRUE
SCENIC_onecut_activating_regulon	onecut	-0.194293992532064	3.00176467302339e-100	0.0377501555340496	FBgn0028996	FALSE	TRUE
SCENIC_ind_activating_regulon	ind	-0.195488803539453	1.74017964539208e-101	0.0382158723092869	FBgn0025776	FALSE	TRUE
SCENIC_Sox21b_activating_regulon	Sox21b	-0.19556944984145	1.43489863446588e-101	0.0382474097112873	FBgn0042630	FALSE	TRUE
SCENIC_kn_activating_regulon	kn	-0.19630034093408	2.48828396969735e-102	0.0385338238508359	FBgn0001319	FALSE	TRUE
SCENIC_Kr_activating_regulon	Kr	-0.197298228986429	2.24946811714439e-103	0.0389265911611816	FBgn0001325	FALSE	TRUE
SCENIC_ham_activating_regulon	ham	-0.198670664074338	8.0753426777389e-105	0.0394700327637385	FBgn0045852	FALSE	TRUE
SCENIC_tup_activating_regulon	tup	-0.20010397120671	2.43571354633592e-106	0.0400415992926957	FBgn0003896	FALSE	TRUE
SCENIC_amos_activating_regulon	amos	-0.200649281142179	6.38311353912417e-107	0.040260134022873	FBgn0003270	FALSE	TRUE
SCENIC_CG43689_activating_regulon	CG43689	-0.200957100616288	2.99210525027649e-107	0.0403837562881047	FBgn0263772	FALSE	TRUE
SCENIC_bab2_activating_regulon	bab2	-0.201297729143723	1.29185457299538e-107	0.0405207757584196	FBgn0025525	FALSE	TRUE
SCENIC_bi_activating_regulon	bi	-0.201756648047641	4.15645762189646e-108	0.0407057450314196	FBgn0000179	FALSE	TRUE
SCENIC_erm_activating_regulon	erm	-0.201945204942129	2.60628339834828e-108	0.0407818657991185	FBgn0031375	FALSE	TRUE
