regulon	gene	cor	p	r2	Ensembl	in_Oxphos_68_Porcelli_list	is_in_TF_list
SCENIC_exd_activating_regulon	exd	0.808573098744	0	0.653790456012474	FBgn0000611	FALSE	TRUE
SCENIC_Usf_activating_regulon	Usf	0.778523013010498	0	0.606098081786945	FBgn0029711	FALSE	TRUE
SCENIC_CG12054_activating_regulon	CG12054	0.76705029023847	0	0.588366147754921	FBgn0039831	FALSE	TRUE
SCENIC_CG11247_activating_regulon	CG11247	0.764570713255809	0	0.584568375568496	FBgn0037120	FALSE	TRUE
SCENIC_FoxK_activating_regulon	FoxK	0.761765425853041	0	0.580286564025065	FBgn0036134	FALSE	TRUE
SCENIC_CG10462_activating_regulon	CG10462	0.747000955564085	0	0.558010427613657	FBgn0032815	FALSE	TRUE
SCENIC_D1_activating_regulon	D1	0.707442256610419	0	0.500474546438041	FBgn0000412	FALSE	TRUE
SCENIC_Dp_activating_regulon	Dp	0.704325387192735	0	0.496074251044196	FBgn0011763	FALSE	TRUE
SCENIC_usp_activating_regulon	usp	0.700310954058095	0	0.49043543237376	FBgn0003964	FALSE	TRUE
SCENIC_kay_activating_regulon	kay	0.681731948040042	0	0.464758448978471	FBgn0001297	FALSE	TRUE
SCENIC_Dlip1_activating_regulon	Dlip1	0.658557061826925	0	0.433697403682112	FBgn0040467	FALSE	TRUE
SCENIC_maf-S_activating_regulon	maf-S	0.651806369737915	0	0.424851543630919	FBgn0034534	FALSE	TRUE
SCENIC_pzg_activating_regulon	pzg	0.646250136965279	0	0.417639239527642	FBgn0259785	FALSE	TRUE
SCENIC_CG17385_activating_regulon	CG17385	0.638371333670618	0	0.407517959652404	FBgn0033934	FALSE	TRUE
SCENIC_HmgZ_activating_regulon	HmgZ	0.623649043939288	0	0.388938130006388	FBgn0010228	FALSE	TRUE
SCENIC_Aef1_activating_regulon	Aef1	0.616286941131189	0	0.379809593808838	FBgn0005694	FALSE	TRUE
SCENIC_emc_activating_regulon	emc	0.611048819388848	0	0.373380659676505	FBgn0000575	FALSE	TRUE
SCENIC_D19B_activating_regulon	D19B	0.60116333198849	0	0.361397351727504	FBgn0022699	FALSE	TRUE
SCENIC_CG7987_activating_regulon	CG7987	0.594153515044125	0	0.353018399439289	FBgn0038244	FALSE	TRUE
SCENIC_CG31388_activating_regulon	CG31388	0.593789485354871	0	0.352585952918002	FBgn0051388	FALSE	TRUE
SCENIC_Smox_activating_regulon	Smox	0.589627717254839	0	0.347660844955152	FBgn0025800	FALSE	TRUE
SCENIC_CG11617_activating_regulon	CG11617	0.586880393512741	0	0.344428596289669	FBgn0031232	FALSE	TRUE
SCENIC_SREBP_activating_regulon	SREBP	0.584687664129113	0	0.341859664584759	FBgn0261283	FALSE	TRUE
SCENIC_Xbp1_activating_regulon	Xbp1	0.582132887413693	0	0.338878698608604	FBgn0021872	FALSE	TRUE
SCENIC_Ets97D_activating_regulon	Ets97D	0.580162740666876	0	0.336588805658101	FBgn0004510	FALSE	TRUE
SCENIC_REPTOR-BP_activating_regulon	REPTOR-BP	0.575467014320551	0	0.33116228457101	FBgn0032202	FALSE	TRUE
SCENIC_CG4617_activating_regulon	CG4617	0.56864903687755	0	0.323361727141765	FBgn0029936	FALSE	TRUE
SCENIC_Kah_activating_regulon	Kah	0.548229817359441	0	0.300555932641966	FBgn0035144	FALSE	TRUE
SCENIC_Jra_activating_regulon	Jra	0.542016999032219	0	0.293782427239893	FBgn0001291	FALSE	TRUE
SCENIC_Sry-delta_activating_regulon	Sry-delta	0.534742645165014	0	0.285949696558076	FBgn0003512	FALSE	TRUE
SCENIC_Hr96_activating_regulon	Hr96	0.533758088380619	0	0.284897696911733	FBgn0015240	FALSE	TRUE
SCENIC_Nf-YB_activating_regulon	Nf-YB	0.528178521230585	0	0.278972550289328	FBgn0032816	FALSE	TRUE
SCENIC_Rel_activating_regulon	Rel	0.516119199438561	0	0.266379028029101	FBgn0014018	FALSE	TRUE
SCENIC_Max_activating_regulon	Max	0.514105294245984	0	0.26430425357175	FBgn0017578	FALSE	TRUE
SCENIC_crol_activating_regulon	crol	0.511283358679335	0	0.261410672862422	FBgn0020309	FALSE	TRUE
SCENIC_crc_activating_regulon	crc	0.50780067427586	0	0.257861524795018	FBgn0000370	FALSE	TRUE
SCENIC_stc_activating_regulon	stc	0.505556573133396	0	0.255587448638383	FBgn0001978	FALSE	TRUE
SCENIC_CG9727_activating_regulon	CG9727	0.498851512285933	0	0.248852831309962	FBgn0037445	FALSE	TRUE
SCENIC_Med_activating_regulon	Med	0.498726969999728	0	0.24872859060511	FBgn0011655	FALSE	TRUE
SCENIC_ssp_activating_regulon	ssp	0.484376303169682	0	0.234620403072328	FBgn0036248	FALSE	TRUE
SCENIC_wdn_activating_regulon	wdn	0.480660659394948	0	0.231034669489986	FBgn0005642	FALSE	TRUE
SCENIC_CG10959_activating_regulon	CG10959	0.467280907492502	0	0.218351446507016	FBgn0030010	FALSE	TRUE
SCENIC_lmd_activating_regulon	lmd	0.459144609423998	0	0.210813772363115	FBgn0039039	FALSE	TRUE
SCENIC_crp_activating_regulon	crp	0.452514803398407	0	0.204769647294699	FBgn0001994	FALSE	TRUE
SCENIC_CG32121_activating_regulon	CG32121	0.445296182655308	0	0.19828869028739	FBgn0052121	FALSE	TRUE
SCENIC_CG18476_activating_regulon	CG18476	0.444825611587618	0	0.197869824724298	FBgn0037931	FALSE	TRUE
SCENIC_CG14655_activating_regulon	CG14655	0.441050753971377	0	0.19452576757872	FBgn0037275	FALSE	TRUE
SCENIC_nau_activating_regulon	nau	0.43631403354435	0	0.19036993586774	FBgn0002922	FALSE	TRUE
SCENIC_CG2202_activating_regulon	CG2202	0.430648790762851	0	0.185458380985506	FBgn0030240	FALSE	TRUE
SCENIC_CG12104_activating_regulon	CG12104	0.424427950137622	0	0.180139084858024	FBgn0035238	FALSE	TRUE
SCENIC_Stat92E_activating_regulon	Stat92E	0.413416652328853	0	0.170913328422796	FBgn0016917	FALSE	TRUE
SCENIC_Poxm_activating_regulon	Poxm	0.408740735010094	0	0.167068988456592	FBgn0003129	FALSE	TRUE
SCENIC_her_activating_regulon	her	0.403273021576022	0	0.162629129931055	FBgn0001185	FALSE	TRUE
SCENIC_CG15514_activating_regulon	CG15514	0.393889377960618	0	0.155148842070202	FBgn0039712	FALSE	TRUE
SCENIC_hb_activating_regulon	hb	0.38748118107917	0	0.150141665690508	FBgn0001180	FALSE	TRUE
SCENIC_polybromo_activating_regulon	polybromo	0.382596916325232	0	0.146380400381576	FBgn0039227	FALSE	TRUE
SCENIC_Pph13_activating_regulon	Pph13	0.379031214058717	0	0.143664661230825	FBgn0023489	FALSE	TRUE
SCENIC_CG9305_activating_regulon	CG9305	0.376911418331673	0	0.142062217268793		FALSE	TRUE
SCENIC_grau_activating_regulon	grau	0.365946401169787	0	0.133916768529119	FBgn0001133	FALSE	TRUE
SCENIC_slbo_activating_regulon	slbo	0.355434782853234	0	0.126333884861926	FBgn0005638	FALSE	TRUE
SCENIC_CG11695_activating_regulon	CG11695	0.355040223397125	0	0.126053560229881	FBgn0030316	FALSE	TRUE
SCENIC_CG10321_activating_regulon	CG10321	0.351290892783851	0	0.123405291352875	FBgn0034643	FALSE	TRUE
SCENIC_CG30431_activating_regulon	CG30431	0.312289017953506	0	0.0975244307343652	FBgn0050431	FALSE	TRUE
SCENIC_Pdp1_activating_regulon	Pdp1	0.311395056089997	0	0.0969668809572924	FBgn0016694	FALSE	TRUE
SCENIC_Cp190_activating_regulon	Cp190	0.309059460607085	0	0.0955177501907422	FBgn0000283	FALSE	TRUE
SCENIC_Mrtf_activating_regulon	Mrtf	0.307210117703412	0	0.0943780564193444	FBgn0052296	FALSE	TRUE
SCENIC_Bap111_activating_regulon	Bap111	0.299425643486659	0	0.0896557159773996	FBgn0030093	FALSE	TRUE
SCENIC_CG3847_activating_regulon	CG3847	0.298868682492496	0	0.0893224893748005	FBgn0029867	FALSE	TRUE
SCENIC_CG4360_activating_regulon	CG4360	0.293254476701013	0	0.0859981881051847	FBgn0038787	FALSE	TRUE
SCENIC_CG9876_activating_regulon	CG9876	0.287902415292409	0	0.0828878007312029	FBgn0034821	FALSE	TRUE
SCENIC_srp_activating_regulon	srp	0.287779241365066	0	0.0828168917606529	FBgn0003507	FALSE	TRUE
SCENIC_Clamp_activating_regulon	Clamp	0.282800086792221	0	0.0799758890896879	FBgn0032979	FALSE	TRUE
SCENIC_CG8944_activating_regulon	CG8944	0.277013132710888	0	0.0767362756943001	FBgn0030680	FALSE	TRUE
SCENIC_Sox14_activating_regulon	Sox14	0.276689676644737	0	0.0765571771617689	FBgn0005612	FALSE	TRUE
SCENIC_woc_activating_regulon	woc	0.273410557816128	0	0.0747533331253265	FBgn0010328	FALSE	TRUE
SCENIC_lab_activating_regulon	lab	0.267856571426478	0	0.071747142856348	FBgn0002522	FALSE	TRUE
SCENIC_noc_activating_regulon	noc	0.263060211619646	0	0.0692006749373728	FBgn0005771	FALSE	TRUE
SCENIC_CG18446_activating_regulon	CG18446	0.261232474755807	0	0.0682424058670434		FALSE	TRUE
SCENIC_vri_activating_regulon	vri	0.25165830466263	0	0.0633319023056693	FBgn0016076	FALSE	TRUE
SCENIC_CG1647_activating_regulon	CG1647	0.250235757366654	0	0.0626179342648628	FBgn0039602	FALSE	TRUE
SCENIC_CG14050_activating_regulon	CG14050	0.248906151523264	0	0.0619542722661222	FBgn0040392	FALSE	TRUE
SCENIC_drm_activating_regulon	drm	0.241552094970865	5.86823523212185e-305	0.0583474145848136	FBgn0024244	FALSE	TRUE
SCENIC_sd_activating_regulon	sd	0.239254181911539	4.72339591750012e-299	0.0572425635621597	FBgn0003345	FALSE	TRUE
SCENIC_toe_activating_regulon	toe	0.239055626981161	1.51908241767239e-298	0.0571475927913561	FBgn0036285	FALSE	TRUE
SCENIC_CG3032_activating_regulon	CG3032	0.228268819591269	1.09091705492901e-271	0.0521066539975913	FBgn0029928	FALSE	TRUE
SCENIC_Ssrp_activating_regulon	Ssrp	0.227967773790459	5.85542280163873e-271	0.0519693058869779	FBgn0010278	FALSE	TRUE
SCENIC_Trl_activating_regulon	Trl	0.225464861511828	6.21741059392125e-265	0.050834403776548	FBgn0013263	FALSE	TRUE
SCENIC_grh_activating_regulon	grh	0.222838398041446	1.09169269599963e-258	0.0496569516416779	FBgn0259211	FALSE	TRUE
SCENIC_sug_activating_regulon	sug	0.22231701178793	1.85399591288662e-257	0.0494248537303147	FBgn0033782	FALSE	TRUE
SCENIC_Atf3_activating_regulon	Atf3	0.210597828058024	1.20594154510004e-230	0.0443514451827571	FBgn0028550	FALSE	TRUE
SCENIC_CrebB_activating_regulon	CrebB	0.207998840941946	6.49985544889688e-225	0.0432635178331928	FBgn0265784	FALSE	TRUE
SCENIC_Opbp_activating_regulon	Opbp	0.2055906602818	1.13391404801525e-219	0.0422675195951066	FBgn0050443	FALSE	TRUE
SCENIC_cbt_activating_regulon	cbt	0.204061241621233	2.23413937112728e-216	0.041640990331999	FBgn0043364	FALSE	TRUE
SCENIC_svp_activating_regulon	svp	0.203768926673093	9.45691149107691e-216	0.0415217754775045	FBgn0003651	FALSE	TRUE
SCENIC_cnc_activating_regulon	cnc	0.202278362941384	1.43201300326475e-212	0.0409165361142461	FBgn0262975	FALSE	TRUE
SCENIC_bigmax_activating_regulon	bigmax	0.20182230443136	1.33020520091223e-211	0.0407322425659845	FBgn0039509	FALSE	TRUE
SCENIC_PHDP_activating_regulon	PHDP	0.19859721714546	7.97335800698637e-205	0.0394408546579211	FBgn0025334	FALSE	TRUE
SCENIC_CG31365_activating_regulon	CG31365	0.19825608080792	4.08941812464982e-204	0.0393054735773166	FBgn0051365	FALSE	TRUE
SCENIC_E(spl)m3-HLH_activating_regulon	E(spl)m3-HLH	0.19674584364639	5.48470455002378e-201	0.0387089269921297	FBgn0002609	FALSE	TRUE
SCENIC_CG10366_activating_regulon	CG10366	0.194647123465175	1.10284838827916e-196	0.0378875026732672	FBgn0032814	FALSE	TRUE
SCENIC_REPTOR_activating_regulon	REPTOR	0.194053250383936	1.78326087395965e-195	0.0376566639845705	FBgn0039209	FALSE	TRUE
SCENIC_dany_activating_regulon	dany	0.19354459259075	1.92007191140962e-194	0.0374595093211192	FBgn0050401	FALSE	TRUE
SCENIC_CG2199_activating_regulon	CG2199	0.187980686674773	2.41565652816648e-183	0.0353367385627192	FBgn0035213	FALSE	TRUE
SCENIC_E(spl)m7-HLH_activating_regulon	E(spl)m7-HLH	0.187331312174141	4.52787688382707e-182	0.0350930205208853	FBgn0002633	FALSE	TRUE
SCENIC_CG34376_activating_regulon	CG34376	0.184551611993828	1.12523071964279e-176	0.0340592974895205	FBgn0085405	FALSE	TRUE
SCENIC_Hsf_activating_regulon	Hsf	0.18382831786127	2.76067306814836e-175	0.0337928504477042	FBgn0001222	FALSE	TRUE
SCENIC_net_activating_regulon	net	0.183105479479704	6.6695043523445e-174	0.0335276166154923	FBgn0002931	FALSE	TRUE
SCENIC_E(spl)mgamma-HLH_activating_regulon	E(spl)mgamma-HLH	0.182871673667768	1.86300122156487e-173	0.0334420490300507	FBgn0002735	FALSE	TRUE
SCENIC_CG3407_activating_regulon	CG3407	0.174129488452188	3.28091303324639e-157	0.0303210787486208	FBgn0031573	FALSE	TRUE
SCENIC_Dr_activating_regulon	Dr	0.17398573236389	5.97148168966459e-157	0.0302710350661991	FBgn0000492	FALSE	TRUE
SCENIC_h_activating_regulon	h	0.171189632255178	6.16080593853132e-152	0.0293058901916632	FBgn0001168	FALSE	TRUE
SCENIC_CG32772_activating_regulon	CG32772	0.168972639227648	5.05579508734279e-148	0.0285517528075569	FBgn0052772	FALSE	TRUE
SCENIC_E2f2_activating_regulon	E2f2	0.167173582600523	6.92599343131115e-145	0.0279470067194937	FBgn0024371	FALSE	TRUE
SCENIC_ttk_activating_regulon	ttk	0.165713834725069	2.28860333668633e-142	0.0274610750192874	FBgn0003870	FALSE	TRUE
SCENIC_CG11560_activating_regulon	CG11560	0.162999678727052	9.58455214516076e-138	0.0265688952651222	FBgn0036249	FALSE	TRUE
SCENIC_Hnf4_activating_regulon	Hnf4	0.157638613303752	7.50880068976265e-129	0.0248499324043297	FBgn0004914	FALSE	TRUE
SCENIC_CG12219_activating_regulon	CG12219	0.154976978148291	1.49787931436479e-124	0.0240178637559758	FBgn0043796	FALSE	TRUE
SCENIC_GATAd_activating_regulon	GATAd	0.13614431008584	2.6566540822172e-96	0.0185352731687493	FBgn0032223	FALSE	TRUE
SCENIC_vnd_activating_regulon	vnd	0.132246529698763	6.28698936108944e-91	0.0174891446173657	FBgn0261930	FALSE	TRUE
SCENIC_CG13775_activating_regulon	CG13775	0.131559544851466	5.35729987715385e-90	0.0173079138415249	FBgn0031874	FALSE	TRUE
SCENIC_NC2beta_activating_regulon	NC2beta	0.128345807121348	1.03659259287725e-85	0.0164726462056302	FBgn0028926	FALSE	TRUE
SCENIC_CG7357_activating_regulon	CG7357	0.126517314195547	2.5462225998629e-83	0.0160066307912547		FALSE	TRUE
SCENIC_D19A_activating_regulon	D19A	0.125828258321869	1.98390241034959e-82	0.0158327505923149	FBgn0022935	FALSE	TRUE
SCENIC_CG6254_activating_regulon	CG6254	0.125150483937586	1.47798104653476e-81	0.0156626436298119	FBgn0037794	FALSE	TRUE
SCENIC_Myc_activating_regulon	Myc	0.121686191851943	3.56460021354485e-77	0.0148075292874278	FBgn0262656	FALSE	TRUE
SCENIC_disco_activating_regulon	disco	0.12051097793337	1.02336689366635e-75	0.0145228958024573	FBgn0000459	FALSE	TRUE
SCENIC_ro_activating_regulon	ro	0.119752961986201	8.76545635942882e-75	0.0143407719044686	FBgn0003267	FALSE	TRUE
SCENIC_CG8319_activating_regulon	CG8319	0.11913817329464	4.95282826830458e-74	0.0141939043359837	FBgn0037722	FALSE	TRUE
SCENIC_CG8301_activating_regulon	CG8301	0.118297673089622	5.2076528961284e-73	0.0139943394584191	FBgn0037717	FALSE	TRUE
SCENIC_Dref_activating_regulon	Dref	0.11827332564978	5.5735354442066e-73	0.013988579560259	FBgn0015664	FALSE	TRUE
SCENIC_sqz_activating_regulon	sqz	0.112426410840289	4.44934080210068e-66	0.0126396978544294	FBgn0010768	FALSE	TRUE
SCENIC_CG31441_activating_regulon	CG31441	0.11050180423307	6.954064421844e-64	0.0122106487387637	FBgn0051441	FALSE	TRUE
SCENIC_Crg-1_activating_regulon	Crg-1	0.107675913725932	9.85722706045564e-61	0.0115941023967143	FBgn0021738	FALSE	TRUE
SCENIC_H2.0_activating_regulon	H2.0	0.107555634620594	1.3367560422832e-60	0.0115682145386388	FBgn0001170	FALSE	TRUE
SCENIC_Fer3_activating_regulon	Fer3	0.105906422406001	8.4121295976108e-59	0.0112161703068383	FBgn0037937	FALSE	TRUE
SCENIC_Pbp95_activating_regulon	Pbp95	0.104919945808233	9.71412194025939e-58	0.0110081950284026	FBgn0037540	FALSE	TRUE
SCENIC_CG12236_activating_regulon	CG12236	0.103090379147257	8.53620598559465e-56	0.0106276262727252	FBgn0029822	FALSE	TRUE
SCENIC_Zif_activating_regulon	Zif	0.100969746214343	1.38362296066211e-53	0.0101948896505888	FBgn0037446	FALSE	TRUE
SCENIC_CG4820_activating_regulon	CG4820	0.0981364991302339	1.04905829595687e-50	0.00963077246153841	FBgn0037876	FALSE	TRUE
SCENIC_nom_activating_regulon	nom	0.0942145892634864	7.42146790578659e-47	0.00887638883008744	FBgn0037617	FALSE	TRUE
SCENIC_danr_activating_regulon	danr	0.0934694786728084	3.83685378505051e-46	0.00873654344336658	FBgn0039283	FALSE	TRUE
SCENIC_ken_activating_regulon	ken	0.092326736144309	4.64646367545272e-45	0.00852422620706086	FBgn0011236	FALSE	TRUE
SCENIC_CG1602_activating_regulon	CG1602	0.0917872260986584	1.49221760761169e-44	0.00842489487488625	FBgn0033186	FALSE	TRUE
SCENIC_zf30C_activating_regulon	zf30C	0.0907125496482633	1.49369486442589e-43	0.00822876666368863	FBgn0270924	FALSE	TRUE
SCENIC_cyc_activating_regulon	cyc	0.0903305884992859	3.36494412474932e-43	0.00815961521862732	FBgn0023094	FALSE	TRUE
SCENIC_CG33213_activating_regulon	CG33213	0.0884938402779057	1.59289407041776e-41	0.00783115976713149	FBgn0053213	FALSE	TRUE
SCENIC_CG44002_activating_regulon	CG44002	0.0851135403597061	1.56614078667972e-38	0.00724431475256332	FBgn0264744	FALSE	TRUE
SCENIC_ci_activating_regulon	ci	0.0847499565411623	3.2340886250421e-38	0.00718255513372889	FBgn0004859	FALSE	TRUE
SCENIC_Myb_activating_regulon	Myb	0.0825663610054154	2.35863937095309e-36	0.00681720396967657	FBgn0002914	FALSE	TRUE
SCENIC_peb_activating_regulon	peb	0.0824174289885936	3.14736116241621e-36	0.00679263260108987	FBgn0003053	FALSE	TRUE
SCENIC_Hand_activating_regulon	Hand	0.0820395018262139	6.5290654966742e-36	0.00673047985989336	FBgn0032209	FALSE	TRUE
SCENIC_gsb-n_activating_regulon	gsb-n	0.0811065554274195	3.89866156540834e-35	0.00657827333330106	FBgn0001147	FALSE	TRUE
SCENIC_M1BP_activating_regulon	M1BP	0.0807663585466534	7.44210777270169e-35	0.00652320467288657	FBgn0037621	FALSE	TRUE
SCENIC_E(spl)mbeta-HLH_activating_regulon	E(spl)mbeta-HLH	0.0723992420237261	2.54985599701805e-28	0.00524165024561007	FBgn0002733	FALSE	TRUE
SCENIC_CG10274_activating_regulon	CG10274	0.0721463697129698	3.91682874082729e-28	0.00520509866276052	FBgn0035690	FALSE	TRUE
SCENIC_Doc1_activating_regulon	Doc1	0.0713549656993375	1.48651976143826e-27	0.00509153112995363	FBgn0028789	FALSE	TRUE
SCENIC_kni_activating_regulon	kni	0.070871009278486	3.33621200271258e-27	0.00502269995615124	FBgn0001320	FALSE	TRUE
SCENIC_Hmx_activating_regulon	Hmx	0.0697667855333707	2.06737155719741e-26	0.00486740436365934	FBgn0264005	FALSE	TRUE
SCENIC_CG8478_activating_regulon	CG8478	0.0694075798514567	3.71918937795024e-26	0.00481741214083633	FBgn0037746	FALSE	TRUE
SCENIC_Sox100B_activating_regulon	Sox100B	0.0690894439230954	6.2406259441252e-26	0.00477335126160255	FBgn0024288	FALSE	TRUE
SCENIC_so_activating_regulon	so	0.0690694513854178	6.4464365748073e-26	0.00477058911468259	FBgn0003460	FALSE	TRUE
SCENIC_CG1233_activating_regulon	CG1233	0.0677773679364065	5.14580787897216e-25	0.00459377160438702	FBgn0035137	FALSE	TRUE
SCENIC_Br140_activating_regulon	Br140	0.0652510824970256	2.67012468857305e-23	0.00425770376703364	FBgn0033155	FALSE	TRUE
SCENIC_CG14710_activating_regulon	CG14710	0.0650558745174963	3.60058419617383e-23	0.00423226680923622	FBgn0037920	FALSE	TRUE
SCENIC_lms_activating_regulon	lms	0.0648879795118995	4.6530695751827e-23	0.00421044988513669	FBgn0034520	FALSE	TRUE
SCENIC_retn_activating_regulon	retn	0.0643088298670067	1.1212743189015e-22	0.00413562559886362	FBgn0004795	FALSE	TRUE
SCENIC_az2_activating_regulon	az2	0.0637637204670325	2.54765569250557e-22	0.00406581204779786	FBgn0025185	FALSE	TRUE
SCENIC_CTCF_activating_regulon	CTCF	0.0570550213134849	3.52865679048377e-18	0.00325527545708221	FBgn0035769	FALSE	TRUE
SCENIC_lz_activating_regulon	lz	0.056846663209777	4.66646362573584e-18	0.00323154311808581	FBgn0002576	FALSE	TRUE
SCENIC_CG12659_activating_regulon	CG12659	0.0562678639130063	1.00897214027086e-17	0.0031660725093326	FBgn0040929	FALSE	TRUE
SCENIC_Atf-2_activating_regulon	Atf-2	0.0561132643537125	1.2381150623525e-17	0.00314869843642962	FBgn0265193	FALSE	TRUE
SCENIC_salm_activating_regulon	salm	0.0536655358233778	2.93808007485969e-16	0.00287998973521024	FBgn0261648	FALSE	TRUE
SCENIC_term_activating_regulon	term	0.051778366505105	3.07211586858569e-15	0.00268099923793698	FBgn0003683	FALSE	TRUE
SCENIC_gcm_activating_regulon	gcm	0.0491930412190128	6.70088484758748e-14	0.0024199553043755	FBgn0014179	FALSE	TRUE
SCENIC_CG7386_activating_regulon	CG7386	0.0468128127269848	9.992354073256e-13	0.00219143943541175	FBgn0035691	FALSE	TRUE
SCENIC_gcm2_activating_regulon	gcm2	0.0457935466495317	3.05456026011803e-12	0.00209704891474283	FBgn0019809	FALSE	TRUE
SCENIC_CG15073_activating_regulon	CG15073	0.0449317465714399	7.71255338488326e-12	0.0020188618499601	FBgn0034379	FALSE	TRUE
SCENIC_ems_activating_regulon	ems	0.0436579482221913	2.93926260797517e-11	0.00190601644297154	FBgn0000576	FALSE	TRUE
SCENIC_Mabi_activating_regulon	Mabi	0.0425811216801592	8.84855821874775e-11	0.00181315192354052	FBgn0032493	FALSE	TRUE
SCENIC_brk_activating_regulon	brk	0.0420115730547089	1.56812893535617e-10	0.00176497227053114	FBgn0024250	FALSE	TRUE
SCENIC_CHES-1-like_activating_regulon	CHES-1-like	0.041742993602634	2.04859160989982e-10	0.00174247751490955	FBgn0029504	FALSE	TRUE
SCENIC_croc_activating_regulon	croc	0.0405275125747384	6.72715632588833e-10	0.00164247927549558	FBgn0014143	FALSE	TRUE
SCENIC_vis_activating_regulon	vis	0.0376511892386053	9.80974118396533e-09	0.00141761205108127	FBgn0033748	FALSE	TRUE
SCENIC_dsx_activating_regulon	dsx	0.0372496276294418	1.40491566932578e-08	0.00138753475853207	FBgn0000504	FALSE	TRUE
SCENIC_CG17186_activating_regulon	CG17186	0.0367173337884198	2.24896148128943e-08	0.00134816260053024	FBgn0038741	FALSE	TRUE
SCENIC_wek_activating_regulon	wek	0.0363207426426899	3.17987563423835e-08	0.00131919634611651	FBgn0001990	FALSE	TRUE
