p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.50898212970878e-79	0.234756870854179	1	1	8.73700653101386e-77	0	SCENIC-scrt-activating-regulon
1.88541981879388e-79	0.196444182477888	1	1	1.09165807508166e-76	0	SCENIC-hb-activating-regulon
3.48277326870113e-79	-0.44997646919129	1	1	2.01652572257796e-76	0	SCENIC-Dr-activating-regulon
4.69786008013342e-79	0.256373302692257	1	1	2.72006098639725e-76	0	SCENIC-Mef2-activating-regulon
5.61133619763108e-79	0.450103562288352	1	1	3.24896365842839e-76	0	SCENIC-Hr83-activating-regulon
6.22384018132707e-79	0.279726591172054	1	1	3.60360346498837e-76	0	SCENIC-dac-activating-regulon
8.69499853160089e-79	0.243700380376428	1	1	5.03440414979691e-76	0	SCENIC-CG12605-activating-regulon
2.49761261632257e-78	0.437825506488351	1	1	1.44611770485077e-75	0	SCENIC-tio-activating-regulon
3.63546378345688e-78	0.300414823055719	1	1	2.10493353062153e-75	0	SCENIC-fru-activating-regulon
5.43338233399478e-78	0.379605212014049	1	1	3.14592837138298e-75	0	SCENIC-CG9650-activating-regulon
8.79414573229612e-78	-0.902113547885572	1	1	5.09181037899945e-75	0	SCENIC-Pbp95-activating-regulon
1.57864251829692e-77	-0.264069343800461	1	1	9.14034018093916e-75	0	SCENIC-Dif-activating-regulon
1.18166888054686e-76	0.566013733528192	1	0.999	6.84186281836631e-74	0	SCENIC-OdsH-activating-regulon
1.53384874162261e-76	0.378018492561815	1	1	8.88098421399493e-74	0	SCENIC-Hr38-activating-regulon
3.62831166135719e-76	-0.696131968849446	1	1	2.10079245192581e-73	0	SCENIC-lbe-activating-regulon
4.56548063021234e-76	0.567950089638702	1	0.999	2.64341328489294e-73	0	SCENIC-ATbp-activating-regulon
1.55297008978905e-75	-0.369638892392875	1	1	8.99169681987858e-73	0	SCENIC-CG2202-activating-regulon
2.25910572697147e-75	-0.36338631275745	1	1	1.30802221591648e-72	0	SCENIC-CG11695-activating-regulon
1.21266855348236e-74	-0.412620533242503	1	1	7.02135092466286e-72	0	SCENIC-CG10959-activating-regulon
1.53778033035879e-74	0.827329052447276	1	0.967	8.90374811277742e-72	0	SCENIC-HHEX-activating-regulon
3.89133808368565e-74	-0.523395151034138	1	1	2.25308475045399e-71	0	SCENIC-CG8944-activating-regulon
9.97889766219819e-74	0.365815531202044	1	1	5.77778174641275e-71	0	SCENIC-Drgx-activating-regulon
2.87882370188864e-73	0.465154615039193	1	0.999	1.66683892339352e-70	0	SCENIC-nerfin-2-activating-regulon
3.73438572714682e-73	0.494827856887084	1	1	2.16220933601801e-70	0	SCENIC-HLH4C-activating-regulon
4.71073266572572e-73	-0.248515150028362	1	1	2.72751421345519e-70	0	SCENIC-Max-activating-regulon
4.84080550593993e-73	-0.321943797124512	1	1	2.80282638793922e-70	0	SCENIC-D1-activating-regulon
1.67606704598096e-72	-0.979484017146518	1	1	9.70442819622979e-70	0	SCENIC-H2.0-activating-regulon
2.81108498206987e-72	-0.566467419373386	1	1	1.62761820461846e-69	0	SCENIC-ci-activating-regulon
3.87641661075616e-71	-0.636808678863093	1	1	2.24444521762782e-68	0	SCENIC-E(spl)mbeta-HLH-activating-regulon
9.33335801633419e-71	0.309926950916168	1	1	5.4040142914575e-68	0	SCENIC-CG6654-activating-regulon
5.61565176791051e-70	-0.713160676278004	1	1	3.25146237362018e-67	0	SCENIC-woc-activating-regulon
8.07480625326088e-70	-0.282139922354795	1	1	4.67531282063805e-67	0	SCENIC-CG31388-activating-regulon
1.04614010561553e-69	-0.288263689971792	1	1	6.05715121151393e-67	0	SCENIC-CG9305-activating-regulon
1.25279177871324e-69	0.252308477554046	1	1	7.25366439874968e-67	0	SCENIC-Hr39-activating-regulon
2.25593729688641e-69	0.272887920856173	1	1	1.30618769489723e-66	0	SCENIC-mamo-activating-regulon
3.57460006795237e-69	0.288114126708205	1	1	2.06969343934442e-66	0	SCENIC-CG12769-activating-regulon
6.74883640736342e-69	0.400943671872803	1	1	3.90757627986342e-66	0	SCENIC-fd59A-activating-regulon
1.92946414507636e-68	-0.988028274985136	1	1	1.11715973999921e-65	0	SCENIC-CG4374-activating-regulon
6.74914661892845e-68	0.238739191282543	1	1	3.90775589235957e-65	0	SCENIC-Mnt-activating-regulon
1.145691218683e-66	-0.490459568016523	1	1	6.63355215617455e-64	0	SCENIC-bigmax-activating-regulon
5.2433774397231e-66	-0.56813162110871	1	1	3.03591553759968e-63	0	SCENIC-Su(H)-activating-regulon
1.11556316423069e-65	-0.959440520859225	1	1	6.4591107208957e-63	0	SCENIC-ovo-activating-regulon
2.47207565806638e-65	0.513746742125765	1	0.975	1.43133180602043e-62	0	SCENIC-dmrt93B-activating-regulon
2.37833660735314e-64	-0.327843163745145	1	1	1.37705689565747e-61	0	SCENIC-Mitf-activating-regulon
