p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.65578412667036e-61	-0.349704987073194	1	1	9.58699009342136e-59	3	SCENIC-CG1647-activating-regulon
3.7218228613899e-61	-0.842953594978797	1	1	2.15493543674475e-58	3	SCENIC-H2.0-activating-regulon
1.54932337002371e-60	0.459727666006186	1	0.982	8.97058231243726e-58	3	SCENIC-CG15696-activating-regulon
2.69898552379131e-60	-0.389243642716413	1	1	1.56271261827517e-57	3	SCENIC-D19B-activating-regulon
7.14303722679979e-60	-0.217576738072917	1	1	4.13581855431708e-57	3	SCENIC-Max-activating-regulon
2.28096417879951e-59	-0.497586626500536	1	1	1.32067825952492e-56	3	SCENIC-CG12219-activating-regulon
2.64420794223256e-59	-0.292797884298654	1	1	1.53099639855265e-56	3	SCENIC-Dp-activating-regulon
4.61565291831722e-59	-0.246852626778161	1	1	2.67246303970567e-56	3	SCENIC-CG10321-activating-regulon
5.61051593856255e-59	-0.298260763526765	1	1	3.24848872842772e-56	3	SCENIC-Eip74EF-activating-regulon
8.56755964344319e-59	0.338757923754618	1	1	4.96061703355361e-56	3	SCENIC-zld-activating-regulon
1.2062489511717e-58	0.236010965762667	1	1	6.98418142728413e-56	3	SCENIC-BtbVII-activating-regulon
5.60532237851957e-58	0.675897154801056	1	0.997	3.24548165716283e-55	3	SCENIC-CG17806-activating-regulon
2.1152566476217e-57	-0.616887536711171	1	1	1.22473359897297e-54	3	SCENIC-woc-activating-regulon
1.68120137234075e-56	0.342965155169488	1	1	9.73415594585294e-54	3	SCENIC-Six4-activating-regulon
1.6972701376339e-56	0.428666604127741	1	1	9.82719409690029e-54	3	SCENIC-Sox21a-activating-regulon
2.64972911647768e-56	-0.744958402743607	0.996	0.996	1.53419315844058e-53	3	SCENIC-E(spl)m7-HLH-activating-regulon
5.71127224193796e-56	-0.414478853661763	1	1	3.30682662808208e-53	3	SCENIC-apt-activating-regulon
8.95644182278235e-56	-0.790160650535563	1	1	5.18577981539098e-53	3	SCENIC-Dll-activating-regulon
2.49901230836797e-55	-0.298377717277915	1	1	1.44692812654505e-52	3	SCENIC-Hr96-activating-regulon
4.3454134393302e-55	-0.897971969290794	1	1	2.51599438137218e-52	3	SCENIC-Poxm-activating-regulon
1.06639315264323e-54	0.279384855812281	1	1	6.17441635380432e-52	3	SCENIC-l(3)neo38-activating-regulon
1.18330525399034e-54	0.163188749870784	1	1	6.85133742060408e-52	3	SCENIC-hang-activating-regulon
1.66570564451265e-54	-0.357814921625868	1	1	9.64443568172824e-52	3	SCENIC-CG14441-activating-regulon
7.08089020786914e-54	0.294027961351096	1	1	4.09983543035623e-51	3	SCENIC-pho-activating-regulon
7.5601860369358e-54	-0.568056288214264	1	1	4.37734771538583e-51	3	SCENIC-Sox100B-activating-regulon
1.21814889750654e-53	-0.30987665840322	1	1	7.05308211656284e-51	3	SCENIC-Mitf-activating-regulon
2.16383308061594e-53	0.304168423509827	1	1	1.25285935367663e-50	3	SCENIC-onecut-activating-regulon
3.45446300445666e-53	0.257899367484872	1	1	2.0001340795804e-50	3	SCENIC-EcR-activating-regulon
5.07981934797875e-53	-0.345683352933412	1	1	2.94121540247969e-50	3	SCENIC-maf-S-activating-regulon
5.77851235666815e-53	-0.278906390493429	1	1	3.34575865451086e-50	3	SCENIC-pzg-activating-regulon
8.53047171398559e-53	-0.515205621740904	1	1	4.93914312239766e-50	3	SCENIC-Dfd-activating-regulon
1.48331253886622e-52	-0.495875220537522	1	1	8.58837960003539e-50	3	SCENIC-Su(H)-activating-regulon
2.79181696974711e-52	-0.803676053827556	1	1	1.61646202548357e-49	3	SCENIC-lab-activating-regulon
2.79969897212704e-52	-0.163048733380143	1	1	1.62102570486156e-49	3	SCENIC-Blimp-1-activating-regulon
3.31252265494792e-52	-0.562634294381677	1	1	1.91795061721485e-49	3	SCENIC-lbe-activating-regulon
3.84906046329781e-52	0.215149328331581	1	1	2.22860600824943e-49	3	SCENIC-Thd1-activating-regulon
7.84784187606109e-52	-0.286303973776101	1	1	4.54390044623937e-49	3	SCENIC-CrebB-activating-regulon
1.53130531827889e-51	-0.731124778502523	1	1	8.86625779283478e-49	3	SCENIC-sv-activating-regulon
2.55849076804058e-51	-0.296843904496671	1	1	1.48136615469549e-48	3	SCENIC-CG2202-activating-regulon
2.89056687459645e-51	-0.392474395403385	1	1	1.67363822039135e-48	3	SCENIC-CG10462-activating-regulon
3.29520291193703e-51	-0.421311692837908	1	1	1.90792248601154e-48	3	SCENIC-B-H2-activating-regulon
3.77273836854641e-51	-0.331684130889886	1	1	2.18441551538837e-48	3	SCENIC-CG10959-activating-regulon
5.56114178248033e-51	0.462048804562574	1	0.983	3.21990109205611e-48	3	SCENIC-CG4854-activating-regulon
5.88804428548895e-50	-0.489785886571188	1	1	3.4091776412981e-47	3	SCENIC-Dlip1-activating-regulon
1.21867677121476e-49	0.137763447702417	1	1	7.05613850533344e-47	3	SCENIC-E2f1-activating-regulon
6.32733520034155e-49	-0.236406208496101	1	1	3.66352708099776e-46	3	SCENIC-grau-activating-regulon
1.68890304124804e-48	0.216533457683567	1	1	9.77874860882615e-46	3	SCENIC-CG12605-activating-regulon
2.26278331220367e-48	0.32829088938326	1	1	1.31015153776592e-45	3	SCENIC-CG18265-activating-regulon
3.17489967450762e-48	0.313364761321183	1	1	1.83826691153991e-45	3	SCENIC-lov-activating-regulon
1.09418283869758e-47	0.205665653627651	1	1	6.33531863605902e-45	3	SCENIC-scrt-activating-regulon
2.85077922833069e-47	0.321419517793223	1	1	1.65060117320347e-44	3	SCENIC-TfAP-2-activating-regulon
3.7336920786497e-47	0.257626572366366	1	1	2.16180771353818e-44	3	SCENIC-E(bx)-activating-regulon
9.44353487347672e-47	-0.364062774664112	1	1	5.46780669174302e-44	3	SCENIC-Crg-1-activating-regulon
1.0154878534688e-46	-0.223637152309989	1	1	5.87967467158435e-44	3	SCENIC-MTF-1-activating-regulon
2.07794811153837e-46	0.41300405773707	1	0.999	1.20313195658071e-43	3	SCENIC-nerfin-2-activating-regulon
9.55160232897409e-46	0.253415911922287	1	1	5.530377748476e-43	3	SCENIC-luna-activating-regulon
1.19895114502738e-45	-0.441108420639906	1	1	6.94192712970855e-43	3	SCENIC-gcm2-activating-regulon
1.24073635481475e-45	0.161408059791462	1	1	7.18386349437739e-43	3	SCENIC-fs(1)h-activating-regulon
1.2926410765344e-45	0.359626445871789	1	1	7.48439183313415e-43	3	SCENIC-Ptx1-activating-regulon
3.14268160867203e-45	-0.862581787318329	1	1	1.81961265142111e-42	3	SCENIC-CG4374-activating-regulon
3.36404224901629e-45	-1.09671652426699	1	1	1.94778046218043e-42	3	SCENIC-CG10348-activating-regulon
4.40895502784492e-45	0.145311626344398	1	1	2.55278496112221e-42	3	SCENIC-CG32767-activating-regulon
6.04710422050344e-45	-0.638831223977815	1	1	3.50127334367149e-42	3	SCENIC-klu-activating-regulon
1.29682057190716e-44	0.28407373818077	1	1	7.50859111134248e-42	3	SCENIC-pan-activating-regulon
1.70490717987566e-44	-0.572896264711783	1	1	9.87141257148005e-42	3	SCENIC-dar1-activating-regulon
2.73293644063826e-44	0.580953228188704	1	1	1.58237019912955e-41	3	SCENIC-Vsx1-activating-regulon
9.36456975898148e-43	-0.713739398082791	1	1	5.42208589045028e-40	3	SCENIC-Pbp95-activating-regulon
1.85303312501896e-42	-0.319452258066419	1	1	1.07290617938598e-39	3	SCENIC-CG31365-activating-regulon
1.85915915119258e-42	0.257331668657886	1	1	1.07645314854051e-39	3	SCENIC-Kr-activating-regulon
3.41963914444511e-42	-0.295336900127233	1	1	1.97997106463372e-39	3	SCENIC-peb-activating-regulon
5.33550702344406e-41	0.285093167706023	1	1	3.08925856657411e-38	3	SCENIC-Hr51-activating-regulon
8.55903370310811e-41	-0.224141022329108	1	1	4.95568051409959e-38	3	SCENIC-Sry-delta-activating-regulon
1.15653648107562e-40	0.337370507112081	1	1	6.69634622542785e-38	3	SCENIC-CG17803-activating-regulon
1.78806518540862e-40	-0.401695526311634	1	1	1.03528974235159e-37	3	SCENIC-elB-activating-regulon
1.85808194626587e-40	-0.388721325088245	1	1	1.07582944688794e-37	3	SCENIC-CG9876-activating-regulon
2.79223986077114e-40	-0.285420894964221	1	1	1.61670687938649e-37	3	SCENIC-Br140-activating-regulon
3.58954027202997e-40	-0.366390014746572	1	1	2.07834381750535e-37	3	SCENIC-Trl-activating-regulon
3.06628093898857e-39	0.413271820066768	1	0.997	1.77537666367438e-36	3	SCENIC-CG17612-activating-regulon
7.97924091330402e-39	-0.499999584694539	1	1	4.61998048880303e-36	3	SCENIC-lbl-activating-regulon
9.83472517698665e-39	0.281077315437875	1	1	5.69430587747527e-36	3	SCENIC-salr-activating-regulon
1.45629804844367e-38	-0.361496439137023	1	1	8.43196570048883e-36	3	SCENIC-pita-activating-regulon
1.91217456098529e-38	0.203381703267221	1	1	1.10714907081048e-35	3	SCENIC-Mnt-activating-regulon
1.54660204989623e-37	0.338730972232262	1	1	8.95482586889917e-35	3	SCENIC-HLH4C-activating-regulon
4.62865584283037e-37	0.308006646049746	1	1	2.67999173299879e-34	3	SCENIC-otp-activating-regulon
9.29659420415951e-37	-0.680045451413455	1	1	5.38272804420835e-34	3	SCENIC-Kah-activating-regulon
1.17769606090917e-36	0.285094873312242	1	1	6.81886019266407e-34	3	SCENIC-CG43689-activating-regulon
1.766270134075e-36	0.250940935253798	1	1	1.02267040762942e-33	3	SCENIC-ftz-f1-activating-regulon
1.87717726284141e-36	0.364485054850459	1	0.995	1.08688563518518e-33	3	SCENIC-ind-activating-regulon
6.03634412862401e-36	-0.700015802744618	0.962	0.973	3.4950432504733e-33	3	SCENIC-Atf-2-activating-regulon
7.73775279201632e-36	0.637105381414249	1	0.966	4.48015886657745e-33	3	SCENIC-HHEX-activating-regulon
1.89622225050868e-35	-0.40648651643731	1	1	1.09791268304453e-32	3	SCENIC-ems-activating-regulon
2.40552309380477e-35	0.274116034489856	1	0.976	1.39279787131296e-32	3	SCENIC-ro-activating-regulon
5.59226377217354e-35	-0.507715112974747	1	1	3.23792072408848e-32	3	SCENIC-brk-activating-regulon
6.86467910320843e-35	-0.377273444215765	1	1	3.97464920075768e-32	3	SCENIC-repo-activating-regulon
1.30206783904626e-34	-0.740174457960724	1	1	7.53897278807782e-32	3	SCENIC-inv-activating-regulon
1.30986845732237e-34	-0.243178902705272	1	1	7.5841383678965e-32	3	SCENIC-D1-activating-regulon
1.48330487079706e-34	-0.249479639858008	1	1	8.58833520191498e-32	3	SCENIC-Usf-activating-regulon
2.51683443865849e-34	-0.328151245548524	1	1	1.45724713998327e-31	3	SCENIC-B-H1-activating-regulon
2.65033713803177e-34	-0.465277649446406	0.958	0.973	1.5345452029204e-31	3	SCENIC-gcm-activating-regulon
3.03793170770305e-34	0.2437000215496	1	1	1.75896245876007e-31	3	SCENIC-Camta-activating-regulon
3.20880541124688e-34	-0.217910052430859	1	1	1.85789833311195e-31	3	SCENIC-slp2-activating-regulon
5.7249043858336e-34	-0.43355859737225	1	1	3.31471963939766e-31	3	SCENIC-NC2beta-activating-regulon
1.97831613554592e-33	-0.204734584699956	1	1	1.14544504248109e-30	3	SCENIC-wdn-activating-regulon
5.86778045825457e-33	0.267985582552936	1	1	3.3974448853294e-30	3	SCENIC-Sox21b-activating-regulon
9.7679261363031e-33	-1.04483872538531	1	1	5.65562923291949e-30	3	SCENIC-CG14655-activating-regulon
1.26520451591557e-32	0.215941289824488	1	1	7.32553414715113e-30	3	SCENIC-ara-activating-regulon
1.37499861863113e-32	0.39933536605701	1	0.961	7.96124200187427e-30	3	SCENIC-ase-activating-regulon
1.44145842295118e-32	-0.138153477259378	1	1	8.34604426888733e-30	3	SCENIC-Clamp-activating-regulon
2.00601478548863e-32	-0.247392281161569	1	1	1.16148256079792e-29	3	SCENIC-E5-activating-regulon
2.62908286702199e-32	-0.835986182134071	1	1	1.52223898000573e-29	3	SCENIC-nau-activating-regulon
3.27394217126586e-32	0.272987997708234	1	1	1.89561251716293e-29	3	SCENIC-CG32532-activating-regulon
3.7531651325989e-32	0.203373456872351	1	1	2.17308261177476e-29	3	SCENIC-fkh-activating-regulon
6.87351516031455e-32	-0.22382665315877	1	1	3.97976527782212e-29	3	SCENIC-CG8301-activating-regulon
1.15344560730189e-31	0.301616113657753	1	1	6.67845006627793e-29	3	SCENIC-CG2129-activating-regulon
1.32255013458291e-31	0.323039949207815	1	1	7.65756527923503e-29	3	SCENIC-run-activating-regulon
2.1824344479491e-31	-0.339433519995067	1	1	1.26362954536253e-28	3	SCENIC-Dr-activating-regulon
3.16122073413436e-31	-0.408494079455155	1	1	1.83034680506379e-28	3	SCENIC-Antp-activating-regulon
4.97653930712008e-31	0.253829183970543	1	1	2.88141625882253e-28	3	SCENIC-Hr3-activating-regulon
5.10693819213393e-31	-0.255831507751498	1	1	2.95691721324555e-28	3	SCENIC-retn-activating-regulon
1.07242358371497e-30	-0.225043663137413	1	1	6.20933254970968e-28	3	SCENIC-CG11695-activating-regulon
3.58032270642842e-30	0.269537554489602	1	1	2.07300684702206e-27	3	SCENIC-Lim1-activating-regulon
4.28917765922576e-30	-0.129895267508603	1	1	2.48343386469171e-27	3	SCENIC-CG4617-activating-regulon
7.05970092668021e-30	0.236277048609079	1	1	4.08756683654784e-27	3	SCENIC-pdm3-activating-regulon
7.24148884492931e-30	-0.608199885876972	0.997	1	4.19282204121407e-27	3	SCENIC-wek-activating-regulon
1.04530058468896e-29	0.34119029592163	1	0.999	6.0522903853491e-27	3	SCENIC-ATbp-activating-regulon
1.35543646229701e-29	0.184635633663631	1	1	7.8479771166997e-27	3	SCENIC-CG31224-activating-regulon
2.36119609810004e-29	-0.358475279830135	1	1	1.36713254079992e-26	3	SCENIC-bs-activating-regulon
3.49475336722587e-29	0.126633308096002	1	1	2.02346219962378e-26	3	SCENIC-oc-activating-regulon
5.42136369563946e-29	-0.270530222770771	1	1	3.13896957977525e-26	3	SCENIC-Scr-activating-regulon
9.23263524036136e-29	0.264643668297003	0.997	0.99	5.34569580416923e-26	3	SCENIC-Lim3-activating-regulon
1.15226592763173e-28	-0.176427465303918	1	1	6.6716197209877e-26	3	SCENIC-Med-activating-regulon
1.58953616207231e-28	0.299713678909959	1	0.977	9.20341437839868e-26	3	SCENIC-exex-activating-regulon
2.74957975076476e-28	-0.244566047875229	1	1	1.59200667569279e-25	3	SCENIC-gl-activating-regulon
2.86418472498982e-28	0.253497410389907	1	1	1.65836295576911e-25	3	SCENIC-CG15011-activating-regulon
2.94988988930273e-28	-0.792581522835404	1	1	1.70798624590628e-25	3	SCENIC-CG32121-activating-regulon
3.38138482460749e-28	0.271366644058752	1	1	1.95782181344774e-25	3	SCENIC-CG4424-activating-regulon
4.36083371722793e-28	0.239851849038597	1	1	2.52492272227497e-25	3	SCENIC-Rx-activating-regulon
4.92016611557713e-28	-0.695835113530656	0.939	0.952	2.84877618091916e-25	3	SCENIC-Mabi-activating-regulon
6.38250071103741e-28	-0.200518179391582	1	1	3.69546791169066e-25	3	SCENIC-dbr-activating-regulon
1.39889514332313e-27	-0.520937570663256	1	1	8.09960287984091e-25	3	SCENIC-Ets97D-activating-regulon
1.99676892225823e-27	0.207999131159206	1	1	1.15612920598752e-24	3	SCENIC-mamo-activating-regulon
2.40221420781097e-27	0.15274181914437	1	1	1.39088202632255e-24	3	SCENIC-hbn-activating-regulon
2.74796875305949e-27	0.208844595349482	1	1	1.59107390802145e-24	3	SCENIC-Ets65A-activating-regulon
2.79598998274895e-27	-0.486393002432115	0.999	0.999	1.61887820001164e-24	3	SCENIC-Doc1-activating-regulon
2.92943368149033e-27	-0.805626957964287	0.999	0.998	1.6961421015829e-24	3	SCENIC-esg-activating-regulon
3.12353510992718e-27	-0.589845336961644	0.93	0.951	1.80852682864783e-24	3	SCENIC-CG17186-activating-regulon
4.30869840232334e-27	0.185371258269982	1	1	2.49473637494521e-24	3	SCENIC-Awh-activating-regulon
5.72610243997475e-27	0.203478136923804	1	1	3.31541331274538e-24	3	SCENIC-BuGZ-activating-regulon
7.78728581321414e-27	-0.679931415527243	1	1	4.50883848585098e-24	3	SCENIC-CG11617-activating-regulon
9.31055611903433e-27	-0.207760023779568	1	1	5.39081199292088e-24	3	SCENIC-mid-activating-regulon
1.00894519509617e-26	-0.234922654466033	1	1	5.84179267960681e-24	3	SCENIC-Mrtf-activating-regulon
1.17138319246132e-26	0.273090491376994	1	1	6.78230868435107e-24	3	SCENIC-dimm-activating-regulon
1.42753768823053e-26	0.298757149137392	0.999	0.975	8.26544321485478e-24	3	SCENIC-cad-activating-regulon
1.66003334338923e-26	0.257702250234207	1	1	9.61159305822364e-24	3	SCENIC-slou-activating-regulon
1.84799256312621e-26	0.147286354147219	1	1	1.06998769405008e-23	3	SCENIC-Eip75B-activating-regulon
2.49273710908852e-26	-0.264172507778063	0.999	0.999	1.44329478616226e-23	3	SCENIC-dwg-activating-regulon
4.47451698239875e-26	-0.574301577907072	1	0.999	2.59074533280887e-23	3	SCENIC-gsb-n-activating-regulon
5.13176356259864e-26	-0.168931879447647	1	1	2.97129110274461e-23	3	SCENIC-Myc-activating-regulon
5.96662864777955e-26	0.285380861366894	1	1	3.45467798706436e-23	3	SCENIC-NfI-activating-regulon
6.93321441652094e-26	0.352290712992922	0.999	0.995	4.01433114716563e-23	3	SCENIC-CG13287-activating-regulon
2.36926225440906e-25	-0.230203796633158	1	1	1.37180284530284e-22	3	SCENIC-danr-activating-regulon
2.45605045525349e-25	-0.177259402233564	1	1	1.42205321359177e-22	3	SCENIC-Cf2-activating-regulon
2.71133692215259e-25	-0.38989570007562	0.995	0.997	1.56986407792635e-22	3	SCENIC-dysf-activating-regulon
3.21499985127407e-25	-0.198696020708783	1	0.999	1.86148491388769e-22	3	SCENIC-CG2199-activating-regulon
5.00705355673034e-25	0.160667694885613	1	1	2.89908400934687e-22	3	SCENIC-Mef2-activating-regulon
5.71560163333227e-25	0.163569016634118	1	1	3.30933334569938e-22	3	SCENIC-dac-activating-regulon
1.07215689135271e-24	0.284919385493188	1	1	6.20778840093217e-22	3	SCENIC-RunxB-activating-regulon
1.19068430163873e-24	0.258145266361424	1	0.999	6.89406210648827e-22	3	SCENIC-gt-activating-regulon
4.73999622710621e-24	0.297532183116156	1	1	2.74445781549449e-21	3	SCENIC-Ubx-activating-regulon
9.10935447358469e-24	-0.253593523150639	1	1	5.27431624020554e-21	3	SCENIC-CG6808-activating-regulon
1.41431500653199e-23	-0.400256243044344	0.996	0.997	8.18888388782022e-21	3	SCENIC-CG3407-activating-regulon
7.29964090457087e-23	-0.355819472043972	1	1	4.22649208374653e-20	3	SCENIC-CG42741-activating-regulon
5.13537670729868e-22	0.156658432175731	1	1	2.97338311352594e-19	3	SCENIC-CG11294-activating-regulon
8.14191099669564e-22	-0.264739997828201	1	1	4.71416646708678e-19	3	SCENIC-CG9215-activating-regulon
1.20582830345468e-21	0.146904015350944	1	1	6.98174587700259e-19	3	SCENIC-ush-activating-regulon
2.62022759683422e-21	-0.231577031482514	1	1	1.51711177856701e-18	3	SCENIC-CG7357-activating-regulon
2.95392825833531e-21	-0.435588861771469	1	0.999	1.71032446157614e-18	3	SCENIC-dpn-activating-regulon
3.24573631728981e-21	-0.479271361924709	1	1	1.8792813277108e-18	3	SCENIC-CG14050-activating-regulon
8.9682789943288e-21	0.248731465822997	1	1	5.19263353771637e-18	3	SCENIC-tio-activating-regulon
1.38350869999933e-20	-0.160467867145799	1	1	8.01051537299614e-18	3	SCENIC-exd-activating-regulon
1.48779236736228e-20	-0.676442027376194	0.976	0.989	8.61431780702763e-18	3	SCENIC-byn-activating-regulon
2.74565376502413e-20	0.157079612502848	1	1	1.58973352994897e-17	3	SCENIC-jing-activating-regulon
4.50898315108885e-20	0.211495567080434	1	0.999	2.61070124448044e-17	3	SCENIC-amos-activating-regulon
9.54627921169766e-20	0.196293885214207	1	0.999	5.52729566357295e-17	3	SCENIC-bi-activating-regulon
9.9700496399902e-20	0.189866722668449	1	1	5.77265874155432e-17	3	SCENIC-bab2-activating-regulon
1.05798734010301e-19	0.250412108527911	1	1	6.12574669919643e-17	3	SCENIC-kn-activating-regulon
1.17860633789861e-19	-0.149620717225366	1	1	6.82413069643292e-17	3	SCENIC-croc-activating-regulon
1.70729704218902e-19	0.172335067622594	1	1	9.88524987427441e-17	3	SCENIC-dmrt99B-activating-regulon
1.9391894295043e-19	-0.333187264853055	1	1	1.12279067968299e-16	3	SCENIC-CG7372-activating-regulon
2.33889125270173e-19	0.224207080271729	1	1	1.3542180353143e-16	3	SCENIC-bsh-activating-regulon
2.98191907411977e-19	-0.494594908126176	1	0.999	1.72653114391535e-16	3	SCENIC-Fer3-activating-regulon
3.73356931004533e-19	0.331300482256259	0.999	0.997	2.16173663051624e-16	3	SCENIC-sens-activating-regulon
5.27672216731282e-19	-0.220045060956489	0.999	0.999	3.05522213487412e-16	3	SCENIC-CG4730-activating-regulon
6.10743953895949e-19	-0.413066924495069	1	1	3.53620749305755e-16	3	SCENIC-CG1233-activating-regulon
8.85660087729954e-19	0.188955262562941	1	1	5.12797190795643e-16	3	SCENIC-Fer2-activating-regulon
1.29332427167814e-18	-0.172393818003964	1	1	7.48834753301641e-16	3	SCENIC-CG10979-activating-regulon
1.77622163399329e-18	0.171261228176249	1	1	1.02843232608212e-15	3	SCENIC-Mad-activating-regulon
2.63026266447614e-18	0.107554818210197	1	1	1.52292208273169e-15	3	SCENIC-ab-activating-regulon
3.31282531416872e-18	0.270809481493308	1	0.996	1.91812585690369e-15	3	SCENIC-CG6791-activating-regulon
3.33781409274161e-18	-0.255845749631598	1	1	1.93259435969739e-15	3	SCENIC-net-activating-regulon
4.9453726148049e-18	-0.489422798358536	0.974	0.969	2.86337074397204e-15	3	SCENIC-sob-activating-regulon
9.30547783091247e-18	-0.305067434911302	1	1	5.38787166409832e-15	3	SCENIC-mld-activating-regulon
2.03151478337143e-17	0.148927167010197	1	1	1.17624705957206e-14	3	SCENIC-toy-activating-regulon
2.4185779766987e-17	-0.304976260194796	1	1	1.40035664850855e-14	3	SCENIC-eyg-activating-regulon
3.13765843404155e-17	0.369753211207708	1	0.998	1.81670423331006e-14	3	SCENIC-Gsc-activating-regulon
3.68610257755075e-17	0.172941907768191	1	1	2.13425339240188e-14	3	SCENIC-Ets96B-activating-regulon
3.76154872443573e-17	0.280625482842853	1	1	2.17793671144829e-14	3	SCENIC-CG10631-activating-regulon
4.56688142045099e-17	0.147859613057454	1	1	2.64422434244112e-14	3	SCENIC-Oaz-activating-regulon
6.98322210472674e-17	-0.22444902187798	0.978	0.991	4.04328559863678e-14	3	SCENIC-CG17328-activating-regulon
8.513600921884e-17	-0.166966769637537	1	1	4.92937493377084e-14	3	SCENIC-REPTOR-BP-activating-regulon
9.66010672011092e-17	-0.326581480815739	1	1	5.59320179094422e-14	3	SCENIC-CG2120-activating-regulon
1.45593437743581e-16	-0.171626135873285	1	1	8.42986004535333e-14	3	SCENIC-CG11560-activating-regulon
1.50829483155403e-16	0.312193780382022	1	1	8.73302707469785e-14	3	SCENIC-D-activating-regulon
1.84567723409923e-16	-0.108219995806385	1	1	1.06864711854345e-13	3	SCENIC-CG10366-activating-regulon
2.80857307819024e-16	-0.315700245553884	1	0.999	1.62616381227215e-13	3	SCENIC-CG10147-activating-regulon
3.06472182353151e-16	-0.179873507577545	1	1	1.77447393582475e-13	3	SCENIC-HmgD-activating-regulon
3.98588131138416e-16	0.160343522619766	1	1	2.30782527929143e-13	3	SCENIC-fru-activating-regulon
6.30928212300896e-16	-0.153763654100572	1	1	3.65307434922219e-13	3	SCENIC-Oli-activating-regulon
7.68397992585212e-16	-0.140775517282538	1	1	4.44902437706838e-13	3	SCENIC-CG3281-activating-regulon
9.38169434649109e-16	-0.283595683293574	1	1	5.43200102661834e-13	3	SCENIC-CG44002-activating-regulon
1.85713886073271e-15	0.121792936354646	1	1	1.07528340036424e-12	3	SCENIC-CG10654-activating-regulon
2.03011620663538e-15	0.301758095117447	1	1	1.17543728364188e-12	3	SCENIC-CG8478-activating-regulon
3.19767927589033e-15	0.290999331373896	0.999	0.978	1.8514563007405e-12	3	SCENIC-CG14965-activating-regulon
9.45321659106211e-15	0.166561156891337	1	1	5.47341240622496e-12	3	SCENIC-grn-activating-regulon
1.06686305151311e-14	0.295368415948507	1	1	6.17713706826091e-12	3	SCENIC-CG11696-activating-regulon
3.08416658249683e-14	-0.16296831089336	0.999	1	1.78573245126567e-11	3	SCENIC-CG33213-activating-regulon
3.96509305462182e-14	-0.142902535693244	1	1	2.29578887862603e-11	3	SCENIC-CG30020-activating-regulon
5.88659424321984e-14	0.170281212167261	1	1	3.40833806682429e-11	3	SCENIC-MTA1-like-activating-regulon
7.56958943294083e-14	0.162232472033897	1	1	4.38279228167274e-11	3	SCENIC-sim-activating-regulon
9.57479290605059e-14	-0.231001317795255	1	1	5.54380509260329e-11	3	SCENIC-ERR-activating-regulon
9.61281605138013e-14	0.242018623032383	0.999	0.974	5.5658204937491e-11	3	SCENIC-dmrt93B-activating-regulon
1.26606806052887e-13	-0.63697756454915	1	1	7.33053407046217e-11	3	SCENIC-eg-activating-regulon
1.34648124677366e-13	0.266939742852014	1	1	7.79612641881948e-11	3	SCENIC-CG9609-activating-regulon
1.62265112557253e-13	0.173566716459422	1	1	9.39515001706494e-11	3	SCENIC-CG17568-activating-regulon
1.93848230625123e-13	-0.164308351937548	1	1	1.12238125531946e-10	3	SCENIC-CG11456-activating-regulon
2.20824500629475e-13	0.365735639092378	0.991	0.983	1.27857385864466e-10	3	SCENIC-sna-activating-regulon
3.73313525599421e-13	0.144740665863734	1	1	2.16148531322065e-10	3	SCENIC-CG4496-activating-regulon
4.33110726639936e-13	0.151415040147618	1	1	2.50771110724523e-10	3	SCENIC-erm-activating-regulon
5.0272064551972e-13	-0.104663585244682	1	1	2.91075253755918e-10	3	SCENIC-CG12391-activating-regulon
5.13873249787066e-13	-0.153806672183005	0.993	0.997	2.97532611626711e-10	3	SCENIC-Spps-activating-regulon
7.34722661951233e-13	-0.187781910191233	0.989	0.994	4.25404421269764e-10	3	SCENIC-nom-activating-regulon
8.02109626684233e-13	0.144786906910158	1	1	4.64421473850171e-10	3	SCENIC-CG6765-activating-regulon
1.06340668083229e-12	0.222046062088033	1	0.999	6.15712468201895e-10	3	SCENIC-CG2889-activating-regulon
1.34462328302496e-12	0.672819774471233	0.71	0.626	7.7853688087145e-10	3	SCENIC-Doc3-activating-regulon
1.68961112979131e-12	-0.125763546927643	1	1	9.78284844149167e-10	3	SCENIC-CG2116-activating-regulon
3.67138818680399e-12	0.183933070023588	1	1	2.12573376015951e-09	3	SCENIC-CG13617-activating-regulon
5.11571414134536e-12	0.209465895455243	1	0.999	2.96199848783896e-09	3	SCENIC-Meics-activating-regulon
6.258240235694e-12	0.196477948239282	1	1	3.62352109646683e-09	3	SCENIC-CG9650-activating-regulon
1.89712607605749e-11	-0.13161568460593	1	1	1.09843599803729e-08	3	SCENIC-stwl-activating-regulon
3.19606464985037e-11	0.184170692985884	1	0.999	1.85052143226336e-08	3	SCENIC-bap-activating-regulon
3.25050031673492e-11	-0.121289044910382	1	1	1.88203968338952e-08	3	SCENIC-Sidpn-activating-regulon
8.85340590642823e-11	0.157832583806742	1	1	5.12612201982194e-08	3	SCENIC-CG6813-activating-regulon
1.29509149644723e-10	0.172525130438054	1	1	7.49857976442949e-08	3	SCENIC-ham-activating-regulon
1.5570251698787e-10	-0.204988588258645	1	0.998	9.0151757335977e-08	3	SCENIC-sqz-activating-regulon
2.41710272482595e-10	-0.155030555961202	0.986	0.988	1.39950247767423e-07	3	SCENIC-pad-activating-regulon
